log_name,session_id,raw_file_bytes,raw_file_sha256,raw_frames,raw_allowlisted_frames,candidate_windows,short_window,invalid_current,no_route,not_in_allowlist,eligible_scenes,unit_stride_eligible_scenes,distinct_valid_window_current_tokens,protocol_cell,cache_scenes,protocol_scenes
2021.06.14.16.48.02_veh-12_00721_00828,2021.06.14.16.48.02_veh-12,7371888,a02c90c117c4dd5423253b357e4ef5f8fba5013897aa0f5c1f0bb8a0d94fe186,214,29,16,1,0,0,12,3,29,15,stage3:train,6,6
2021.06.14.16.48.02_veh-12_00839_00980,2021.06.14.16.48.02_veh-12,6964761,3987c5b3c04b868df0ce9a7b61c3a63fbc2c8d22624bc79531ea1f5968520112,279,62,20,1,0,0,14,5,62,19,stage3:train,8,8
2021.06.14.16.48.02_veh-12_01020_01720,2021.06.14.16.48.02_veh-12,29386180,deb17aa1657ff59e4265a78d8ea8ccf7d5313e3c7ae565f6e017ae485cc38806,1392,264,100,1,0,0,77,22,264,99,stage3:train,32,32
2021.06.14.16.48.02_veh-12_01732_01853,2021.06.14.16.48.02_veh-12,5912035,f64d20027da7e5cac7233f3788a98f0bd5fe3c0981fd66aa55407865b029cbe6,241,88,18,1,0,0,12,5,88,17,stage3:train,13,13
2021.06.14.16.48.02_veh-12_01880_02198,2021.06.14.16.48.02_veh-12,17786350,5fe95efc7118b473f5498e944dd133b7e6b2d45bca80e97aee121a5c498945ec,633,105,46,1,0,0,38,7,105,45,stage3:train,14,14
2021.06.14.16.48.02_veh-12_02317_02401,2021.06.14.16.48.02_veh-12,2637465,9d1ebf9713320e7fc7bcb2c66ef0ff04f51ef5b076f8d612b6d342052450f073,167,64,12,1,0,0,8,3,64,11,stage3:train,8,8
2021.06.14.16.48.02_veh-12_02412_02506,2021.06.14.16.48.02_veh-12,6489058,cf78e90b883170a45c3fc900ad7e8ad53d052ae875c6eeb5a5ebe60627664e19,188,41,14,1,0,0,9,4,41,13,stage3:train,5,5
2021.06.14.16.48.02_veh-12_02517_02590,2021.06.14.16.48.02_veh-12,3885278,1bff56f314559696074c0c09599f8d001e09e752ac8102d5ffbb3df56c6178b3,146,13,11,1,0,0,10,0,13,10,stage3:train,2,2
2021.06.14.16.48.02_veh-12_02679_02850,2021.06.14.16.48.02_veh-12,6494548,5779f301fef13c274f665bb692e4383a8d863b5dc311ba875ca7e2810e352b6e,340,7,25,1,0,0,24,0,7,24,stage3:train,1,1
2021.06.14.16.48.02_veh-12_02861_03047,2021.06.14.16.48.02_veh-12,13376294,83e985f8b08da1ee7206c05d8d88fd164130754098af44e2f25f99862efeb307,370,19,27,1,0,0,23,3,19,26,stage3:train,4,4
2021.06.14.16.48.02_veh-12_03091_03461,2021.06.14.16.48.02_veh-12,23529545,13a8e11ba79272e3aa552b246e0ca97d1235fcd34ab98e7065f42e5cc2132359,731,138,53,1,0,0,42,10,138,52,stage3:train,18,18
2021.06.14.16.48.02_veh-12_03472_03779,2021.06.14.16.48.02_veh-12,12085469,db5bbd773899d3c8cf8b65f5f332214450cbdb2a7077dca095026a089ec7f72a,611,161,44,1,0,0,30,13,161,43,stage3:train,24,24
2021.06.14.16.48.02_veh-12_03790_04046,2021.06.14.16.48.02_veh-12,10293453,33cc3b5ff527a8fa38a6097f0390a78f1804ea673f772501fac528b5b78f2e15,508,16,37,1,0,0,35,1,16,36,stage3:train,4,4
2021.06.14.16.48.02_veh-12_04057_04438,2021.06.14.16.48.02_veh-12,19283754,09e4ad4f35abbe37950e39100b9fdc3c26a76c089c70f8f22a244e86ef645012,759,112,55,1,0,0,47,7,112,54,stage3:train,15,15
2021.06.14.16.48.02_veh-12_04492_04604,2021.06.14.16.48.02_veh-12,7929031,b2d41a6786f738dbbdd0818cce72f8882ef6904f42f5a685dc3e5b0fe1f527e2,220,30,16,1,0,0,12,3,30,15,stage3:train,5,5
2021.06.14.16.48.02_veh-12_04615_04689,2021.06.14.16.48.02_veh-12,3017577,75ef4911b3ca6944cb8064b152e824fd106a3ff88fd6c4d980d25a18eb8ee27e,148,14,11,1,0,0,9,1,14,10,stage3:train,2,2
2021.06.14.16.48.02_veh-12_04783_04967,2021.06.14.16.48.02_veh-12,6369616,c9c6b94cdd46d2e3ef4fa05fe68d9c4c2912cd6efac850ab78beea1c8b96b40d,363,72,26,1,0,0,21,4,72,25,stage3:train,11,11
2021.06.14.16.48.02_veh-12_04978_05337,2021.06.14.16.48.02_veh-12,16123711,a0598612cca08018142468c4a64c2810dcde258a75c23e42471b829c691ea22d,713,61,51,1,0,0,44,6,61,50,stage3:train,9,9
2021.06.14.17.26.26_veh-38_00104_00944,2021.06.14.17.26.26_veh-38,47875359,842c9087e44dfb21aa1a1cc6d99819e40fa670b005af7317525306fd78651564,1673,177,120,1,0,0,103,16,177,119,stage1:train,27,27
2021.06.14.17.26.26_veh-38_00955_01067,2021.06.14.17.26.26_veh-38,6921955,bfdd3bfd5ba46afd1a8a74f7f281162da2316d191c880e67f8e3046a9b3acba0,224,20,16,0,0,0,15,1,20,16,stage1:train,2,2
2021.06.14.17.26.26_veh-38_01078_01166,2021.06.14.17.26.26_veh-38,3791313,b653dfadb23eb66d58da2e1fd6915844078f4374e2a6206a4667c6b832e60dad,174,33,13,1,0,0,8,4,33,12,stage1:train,4,4
2021.06.14.17.26.26_veh-38_01177_01256,2021.06.14.17.26.26_veh-38,4916914,89ca7d8cd59e7f43a4050a1e84d9c10d08f7f6cee84a62b4ba516882dbe2cf00,158,19,12,1,0,0,10,1,19,11,stage1:train,4,4
2021.06.14.17.26.26_veh-38_01293_01488,2021.06.14.17.26.26_veh-38,7643475,29ba1f8bc333f1fa22844e7edab3f4e405e6f7cbd9c3ea7d5ad29c46c623f5d3,387,112,28,1,0,0,19,8,112,27,stage1:train,14,14
2021.06.14.17.26.26_veh-38_01499_01849,2021.06.14.17.26.26_veh-38,14890934,7e18992a1c27d2a30b3f36ab03ba9caa94f9a0e2ce99e614c191944710b8c488,693,40,50,1,0,0,48,1,40,49,stage1:train,6,6
2021.06.14.17.26.26_veh-38_01860_02729,2021.06.14.17.26.26_veh-38,43204746,6d5818beee4019c8770b59686b126e10933a93c92a5d8113547bf0f5793d54e5,1728,314,124,1,0,0,101,22,314,123,stage1:train,46,46
2021.06.14.17.26.26_veh-38_02740_03036,2021.06.14.17.26.26_veh-38,12868435,37dd40730ee917af04a7f8abf4cf29af96d55fbf6044e4449afc2402b39cbc65,589,36,43,1,0,0,40,2,36,42,stage1:train,4,4
2021.06.14.17.26.26_veh-38_03238_03403,2021.06.14.17.26.26_veh-38,12884365,61f5fa3f7aa4402acfbaea47149cc14b81fefb3695ba36ce2640cb1ed6273eb6,327,19,24,1,0,0,22,1,19,23,stage1:train,3,3
2021.06.14.17.26.26_veh-38_03414_03761,2021.06.14.17.26.26_veh-38,12679400,dcf2b48b57b9526f5d7a45b5b5da7ce32fbb215d75ef8c9e5fd15e65ba20f92d,689,114,50,1,0,0,39,10,114,49,stage1:train,18,18
2021.06.14.17.26.26_veh-38_03772_03967,2021.06.14.17.26.26_veh-38,9177990,12285d0290b7cac0e1c6b8fb3a73a0347a17b7aed0076b363e36ca2f25e2ab99,387,64,28,1,0,0,20,7,64,27,stage1:train,11,11
2021.06.14.17.26.26_veh-38_04030_04274,2021.06.14.17.26.26_veh-38,9805192,fb46ae63bcc6f98be216072d56999c86202ea18f9526935a3c51f4c81767c3b9,487,5,35,1,0,0,33,1,5,34,stage1:train,1,1
2021.06.14.17.26.26_veh-38_04544_04920,2021.06.14.17.26.26_veh-38,22042669,182df5a9da6e2b5b812738d5e5be96650bd404c92aedb4ccd1213e0542a3113b,749,78,54,1,0,0,46,7,78,53,stage1:train,14,14
2021.06.14.17.26.26_veh-38_04931_05037,2021.06.14.17.26.26_veh-38,2975281,e33f5748bb13d4af9afcdde4fe3c7666be292666571f27f2f8c0f3f4c9a6560d,212,56,16,1,0,0,12,3,56,15,stage1:train,9,9
2021.06.14.17.26.26_veh-38_05048_05270,2021.06.14.17.26.26_veh-38,10987908,a12d475f3083ede540d316a3cf7ec6be28084b4e3844909e55679addd2561b26,443,51,32,1,0,0,27,4,51,31,stage1:train,9,9
2021.06.14.17.26.26_veh-38_05281_05444,2021.06.14.17.26.26_veh-38,7707035,8abbaf53e4550e258ef23e7e39cb156506a0c8c1e73ba4c24e90861a8193c640,324,19,24,1,0,0,22,1,19,23,stage1:train,2,2
2021.06.14.17.26.26_veh-38_05455_05749,2021.06.14.17.26.26_veh-38,21352572,432ddc1ba247849f93790ba1d13f8a656cd243b66fa201a6a1be274194e500c0,587,117,42,1,0,0,32,9,117,41,stage1:train,12,12
2021.06.14.17.26.26_veh-38_05760_05896,2021.06.14.17.26.26_veh-38,8307487,6dcc99bd2797bbff1f8f5e82a935f92cb53ea4af734881c6939b643e2b9507ca,272,28,20,1,0,2,13,4,28,17,stage1:train,5,5
2021.06.14.18.13.35_veh-26_00027_00215,2021.06.14.18.13.35_veh-26,8978889,d7e3f4fa7f96a17a4c8ff2b426e2cf6ae6a047eb141f5a6be32e33d5e6f023e7,377,28,27,1,0,0,24,2,28,26,stage1:train,5,5
2021.06.14.18.13.35_veh-26_00259_00374,2021.06.14.18.13.35_veh-26,4717244,9b462d13219733cc1ddd9a44c387111b32162ec579ec24720168409a24e5f1fd,229,3,17,1,0,0,16,0,3,16,stage1:train,1,1
2021.06.14.18.13.35_veh-26_00385_00471,2021.06.14.18.13.35_veh-26,7905741,2f1e39a70d44a94ae11bb69c8a862c9887f9fae4ab19450dce9f41a7effd8ede,173,19,13,1,0,0,11,1,19,12,stage1:train,2,2
2021.06.14.18.13.35_veh-26_00522_00702,2021.06.14.18.13.35_veh-26,14116609,ebedc886bfa717edb20734798d998c6dd8de1308a219d5e26d51f142fcd7b164,361,50,26,1,0,0,21,4,50,25,stage1:train,8,8
2021.06.14.18.13.35_veh-26_00713_00818,2021.06.14.18.13.35_veh-26,4593574,2ac7c18d091dfe7ca3037d292f267ea9666be2de109714e741fc0d06eb4fbf58,210,29,15,0,0,0,14,1,29,15,stage1:train,4,4
2021.06.14.18.13.35_veh-26_00863_00924,2021.06.14.18.13.35_veh-26,1585245,c3e444855639682d80d6a354281f456db57b9f73b84fb5cef536eeae933ffec5,123,36,9,1,0,0,4,4,36,8,stage1:train,6,6
2021.06.14.18.13.35_veh-26_00954_01050,2021.06.14.18.13.35_veh-26,3199627,7cb3d2d05f99eaf95953ab0a760e18e15acebecf17c5bbc798d5dd500cbf3eef,193,33,14,1,0,0,11,2,33,13,stage1:train,5,5
2021.06.14.18.13.35_veh-26_01062_01139,2021.06.14.18.13.35_veh-26,5447867,b9fec1f7334e322dc09d4fab88b325be55293705d166a48155c745b00ed073d9,155,38,12,1,0,0,10,1,38,11,stage1:train,4,4
2021.06.14.18.13.35_veh-26_01150_01320,2021.06.14.18.13.35_veh-26,7871888,116882e9f1b04e0e6c05273069cf930a706dc9e9e5d4b08e4623c4a9da20457e,341,3,25,1,0,0,23,1,3,24,stage1:train,2,2
2021.06.14.18.13.35_veh-26_01331_01526,2021.06.14.18.13.35_veh-26,7656645,9ef57d8b6d732525c8615dc198795e32edfc4bd9d015c6f123dff9867cebb79a,391,40,28,1,0,0,23,4,40,27,stage1:train,5,5
2021.06.14.18.13.35_veh-26_01537_01717,2021.06.14.18.13.35_veh-26,12640315,96b714c7bf63e9b00659ddad5702d573f7a298040eda65fa9c06bcf730ad68f9,360,30,26,1,0,0,23,2,30,25,stage1:train,5,5
2021.06.14.18.13.35_veh-26_01728_01918,2021.06.14.18.13.35_veh-26,15603936,635c22cf4472107ea71829b450579ef01c9dd635d2fe87d6462685fa5acae69e,381,67,28,1,0,0,23,4,67,27,stage1:train,9,9
2021.06.14.18.13.35_veh-26_01931_02022,2021.06.14.18.13.35_veh-26,3845468,4c71498dc121578fa74251e8589c397acecd10dcffd5a4147917b2eba927156d,183,21,14,1,0,0,12,1,21,13,stage1:train,3,3
2021.06.14.18.13.35_veh-26_02033_02313,2021.06.14.18.13.35_veh-26,10519925,91350561b4e3a8583877ee5ea79c3403688da1b7a9a3f7a9d6b0a9393a6f19c1,560,155,40,0,0,0,31,9,155,40,stage1:train,22,22
2021.06.14.18.13.35_veh-26_02324_02430,2021.06.14.18.13.35_veh-26,6996639,c91d08919a2f2c6fda838506ca64ee30c5ec3788fd3cbd77b05d3b55e6391a3a,213,19,16,1,0,0,15,0,19,15,stage1:train,4,4
2021.06.14.18.13.35_veh-26_02441_02514,2021.06.14.18.13.35_veh-26,4220699,ce905f5ad85e2cd6e0b466c85f3ae5e50e1e13d7fcd982644d886f4114ce6c16,146,8,11,1,0,0,10,0,8,10,stage1:train,2,2
2021.06.14.18.13.35_veh-26_02724_02920,2021.06.14.18.13.35_veh-26,11534789,1000810d472ba6fa0a708664351c80b708b649a9569909e569659c34f946f748,393,92,29,1,0,0,23,5,92,28,stage1:train,11,11
2021.06.14.18.13.35_veh-26_03030_03119,2021.06.14.18.13.35_veh-26,5513776,3eb80188fa47cd652ef547c7ee2c7e45301d5de68c5dd9012b8a020ba139147f,178,28,13,1,0,0,10,2,28,12,stage1:train,3,3
2021.06.14.18.13.35_veh-26_03130_03197,2021.06.14.18.13.35_veh-26,2654067,a2b8e4afd77e7a9fc50a2e4a7870fde907522caafab0b3a6d0d42e2e134713cb,135,10,10,1,0,0,8,1,10,9,stage1:train,1,1
2021.06.14.18.13.35_veh-26_03258_03349,2021.06.14.18.13.35_veh-26,2678976,5342876dbeaf8d09ce88818f034e5ce115645b239c7bd0089ae72a2bae0a7760,183,41,14,1,0,0,12,1,41,13,stage1:train,6,6
2021.06.14.18.13.35_veh-26_03401_03691,2021.06.14.18.13.35_veh-26,16228547,8fe35656554cc3079bd462a53b9ef47cbfbafb9aaf1c8b83a597cc2265581523,580,28,42,1,0,0,39,2,28,41,stage1:train,5,5
2021.06.14.18.13.35_veh-26_03853_03946,2021.06.14.18.13.35_veh-26,4759924,33fef1470a0a126c20a85d7d6ab813edc7dd087b80aaa18b336ecef7f0aa3886,187,12,14,1,0,0,12,1,12,13,stage1:train,2,2
2021.06.14.18.13.35_veh-26_04204_04323,2021.06.14.18.13.35_veh-26,10463020,e104ff3c99f171764e26e565a42c1ca914d76e8d6a6d398d1e3b7b3cd379bf0c,239,4,18,1,0,0,17,0,4,17,stage1:train,1,1
2021.06.14.18.13.35_veh-26_04412_04536,2021.06.14.18.13.35_veh-26,6220532,77e8e01c836a4de45187c924dd2f064d57bb95afbb2761705e6b955c06c707dc,249,54,18,1,0,0,13,4,54,17,stage1:train,8,8
2021.06.14.18.13.35_veh-26_04547_04710,2021.06.14.18.13.35_veh-26,4710150,1452fa41ee4ce36fab38bbe3f45f44deebc3d69044b9b95f6f1703c12fa91cf3,327,89,24,1,0,0,17,6,89,23,stage1:train,12,12
2021.06.14.18.13.35_veh-26_04721_04800,2021.06.14.18.13.35_veh-26,3846508,038c956a5e01d25503671ee55569d7d28ff01bc3948ebf2829de668f206f6c3a,159,7,12,1,0,0,10,1,7,11,stage1:train,2,2
2021.06.14.18.13.35_veh-26_04811_04953,2021.06.14.18.13.35_veh-26,5105366,1b2cf578b554cf3d0e64541ce12906b5713a6786ca8bd142369d953bae82a345,285,13,21,1,0,0,19,1,13,20,stage1:train,2,2
2021.06.14.18.13.35_veh-26_04964_05075,2021.06.14.18.13.35_veh-26,5317977,a459d0aabef4753185fd0f90851ab27a27d7a63a290296f0e942823a7a0ae77a,223,3,16,1,0,0,15,0,3,15,stage1:train,1,1
2021.06.14.18.13.35_veh-26_05422_05488,2021.06.14.18.13.35_veh-26,4243944,9b5c01085d462304f163fd8e77cf6f027b8c28cbfcc99c778f6781685d4a0b49,131,24,10,1,0,0,7,2,24,9,stage1:train,5,5
2021.06.14.18.13.35_veh-26_05600_05660,2021.06.14.18.13.35_veh-26,3947743,618a203130c67532d39cade4d0d32c16b924ea1cf082a73fe0f955fba9bab4f3,120,15,9,1,0,0,7,1,15,8,stage1:train,3,3
2021.06.14.18.13.35_veh-26_05671_05749,2021.06.14.18.13.35_veh-26,1984091,3bcf8f6eb4357611b67ca129cd78a1f258550882f60dc67d782d6c331b21fc63,155,38,12,1,0,1,7,3,38,10,stage1:train,5,5
2021.06.14.18.33.41_veh-35_00016_00213,2021.06.14.18.33.41_veh-35,11081323,83a53689b2df6d4b7cdc8bef233e46e64c1f04fc636c817dc53993ebd6d89ccc,394,1,29,1,0,0,28,0,1,28,stage1:train,1,1
2021.06.14.18.33.41_veh-35_00488_00562,2021.06.14.18.33.41_veh-35,5885458,8be3cbd5617928f56398a9d851f15549c0f2a7ebfc5ed470b7a5aec45bb19755,148,23,11,1,0,0,7,3,23,10,stage1:train,3,3
2021.06.14.18.33.41_veh-35_00573_00643,2021.06.14.18.33.41_veh-35,3017636,0718737bcdeffcb728bb52c75bad1a2f945829207a22ac3de2e6be847371d9d8,140,13,10,0,0,0,9,1,13,10,stage1:train,2,2
2021.06.14.18.33.41_veh-35_00654_00887,2021.06.14.18.33.41_veh-35,9282359,06cbf1b2774e8cc2ac723f0bdbe65aa45c00e95fd2bb2e24844c1da8b506ba54,466,118,34,1,0,0,24,9,118,33,stage1:train,16,16
2021.06.14.18.33.41_veh-35_00898_01182,2021.06.14.18.33.41_veh-35,13597537,aac966ff1dfa1a0b7c29ca1e3d6624cdd3ccad8fdefa4edb954663e9fb684158,568,57,41,1,0,0,36,4,57,40,stage1:train,8,8
2021.06.14.18.33.41_veh-35_01193_01304,2021.06.14.18.33.41_veh-35,6416026,e218bef716a633ba1f7dc9402da2ed13b87bae14b35198cd922ca3a5b0e5b8dd,222,16,16,1,0,0,14,1,16,15,stage1:train,2,2
2021.06.14.18.33.41_veh-35_01363_01636,2021.06.14.18.33.41_veh-35,22490993,cb4ad42ebd9357b7a398b47bed4525f2acfe550a4bd31ba569b4c14961c296ec,546,108,39,0,0,0,33,6,108,39,stage1:train,13,13
2021.06.14.18.33.41_veh-35_01647_01714,2021.06.14.18.33.41_veh-35,3237245,c80670c03bd4844c7fb0f973b6d40b69b526e13dff7293f5e212372ad087f6ba,134,8,10,1,0,0,8,1,8,9,stage1:train,2,2
2021.06.14.18.33.41_veh-35_01739_01918,2021.06.14.18.33.41_veh-35,6992368,68ed9c94b7c5adfc783a1ee34a87e51c4a248210649d0f0db2e6d3ac1e8d83ba,358,17,26,1,0,0,25,0,17,25,stage1:train,3,3
2021.06.14.18.33.41_veh-35_01970_02043,2021.06.14.18.33.41_veh-35,2139913,c5400ef204a384b2006cebd6d66566aa3f5022713d741dba0ab2a7915fb9362a,146,21,11,1,0,0,8,2,21,10,stage1:train,3,3
2021.06.14.18.33.41_veh-35_02054_02129,2021.06.14.18.33.41_veh-35,2953922,8eb6fe834364a4c576b661507a9a048202a0ebc1457dfd2dd1a1b0cfb657ade8,150,1,11,1,0,0,10,0,1,10,stage1:train,1,1
2021.06.14.18.33.41_veh-35_02140_02328,2021.06.14.18.33.41_veh-35,9540580,35e0204d200622f19b1599e4b34a9f87a46e2bcbec36af5f0b91336811cd0f40,376,18,27,1,0,0,25,1,18,26,stage1:train,3,3
2021.06.14.18.33.41_veh-35_02339_02447,2021.06.14.18.33.41_veh-35,5246583,5aedc2b6ac93a4f211f23f0f98fb71dec181defab92e61db04d76e3d3103a8f7,216,72,16,1,0,0,7,8,72,15,stage1:train,9,9
2021.06.14.18.33.41_veh-35_02521_03356,2021.06.14.18.33.41_veh-35,38761389,cbbbdeac039a802e1592d2e523b35cbc445489cc251ffd38da64482617761910,1670,242,120,1,0,0,104,15,242,119,stage1:train,37,37
2021.06.14.18.33.41_veh-35_03367_03508,2021.06.14.18.33.41_veh-35,10708563,eea4528fc83ba5401a34ccb0962d9cef9cf801d0b0db6a3fa7f753a9cbfa233a,282,25,21,1,0,0,19,1,25,20,stage1:train,5,5
2021.06.14.18.33.41_veh-35_03575_03668,2021.06.14.18.33.41_veh-35,6050566,dee8760395eaaca02885d4d8c842377162e66ade6dab0fc91cb7f7f7c199856d,186,32,14,1,0,0,12,1,32,13,stage1:train,3,3
2021.06.14.18.33.41_veh-35_03679_03787,2021.06.14.18.33.41_veh-35,7649151,3d1a8576171ef7c79482e60261648b8003afab5d4eb627ee892da6d03401b2d3,216,46,16,1,0,0,11,4,46,15,stage1:train,6,6
2021.06.14.18.33.41_veh-35_03798_03867,2021.06.14.18.33.41_veh-35,3348814,f887e1eff5f69254be555549b180ed6fbab6c3711c8b13ed6b73485751c2be7f,138,24,10,1,0,0,8,1,24,9,stage1:train,3,3
2021.06.14.18.33.41_veh-35_03901_04264,2021.06.14.18.33.41_veh-35,14651262,004eea91dbefe6f56b096e750c3365e4dddd21842e9197b27b2c291e18d9e6ea,726,148,52,1,0,0,39,12,148,51,stage1:train,23,23
2021.06.14.18.33.41_veh-35_04275_04435,2021.06.14.18.33.41_veh-35,7470883,8f0057e4ad7241ff01e9e1751be29e158f5f1c991a20393324a92f7270086c50,320,6,23,1,0,0,22,0,6,22,stage1:train,2,2
2021.06.14.18.33.41_veh-35_04446_04756,2021.06.14.18.33.41_veh-35,13150864,1f663a4a7b47b1f7e6b3fb78c0f3b9d9a8b1339c7e04231b16e2d1fd283fe671,620,105,45,1,0,0,37,7,105,44,stage1:train,16,16
2021.06.14.18.33.41_veh-35_04768_04894,2021.06.14.18.33.41_veh-35,7140175,d2ed3f5cd90e74cc2beff731d258d4d0fc3858002ba84457d54a9862488f8581,252,27,18,0,0,0,17,1,27,18,stage1:train,6,6
2021.06.14.18.33.41_veh-35_04905_05090,2021.06.14.18.33.41_veh-35,8323053,c5bb0b78e34ffc484be55e6d17d779854c072f43abcef9356a6dce25361e043d,370,53,27,1,0,0,24,2,53,26,stage1:train,8,8
2021.06.14.18.42.45_veh-12_00016_00185,2021.06.14.18.42.45_veh-12,5807726,9d9c965baa9567a23e62a37177ae6dd9f324a683e4a6165bca8d1648d37760d2,336,60,24,0,0,0,21,3,60,24,stage3:train,9,9
2021.06.14.18.42.45_veh-12_00364_00501,2021.06.14.18.42.45_veh-12,4222555,7dc43200927a3a7754cd03c5e88396e5c9387306cdc01c62e4883ffcbe80ee7b,272,4,20,1,0,0,18,1,4,19,stage3:train,1,1
2021.06.14.18.42.45_veh-12_00547_00777,2021.06.14.18.42.45_veh-12,15915551,f3e992fbefea4d3d31b42c79fcabc1600f9ba06644ac64a93e71c8b03a8b07e3,457,52,33,1,0,0,29,3,52,32,stage3:train,8,8
2021.06.14.18.42.45_veh-12_00789_00920,2021.06.14.18.42.45_veh-12,8997590,c6d3d2905a26dad64334d42485ee37e842b708a7bfa88d6ba428e10fa2667c54,262,50,19,1,0,0,15,3,50,18,stage3:train,8,8
2021.06.14.18.42.45_veh-12_00968_01052,2021.06.14.18.42.45_veh-12,4370083,a3d3941123caa728519d17805cc783e93a336fa4429d60ef7870cda9bcd4c64d,168,47,12,0,0,0,11,1,47,12,stage3:train,7,7
2021.06.14.18.42.45_veh-12_01065_01152,2021.06.14.18.42.45_veh-12,2763782,c51e458b4282c933f1f5ce98939959f38eea07b24981d86460982f4cc4306e3b,174,30,13,1,0,0,9,3,30,12,stage3:train,4,4
2021.06.14.18.42.45_veh-12_01253_01334,2021.06.14.18.42.45_veh-12,3839103,c9581ee93287d55fbf1be0c6fd0cac8eaae49d8e300b8a91696a52fe7b6a87f0,160,8,12,1,0,0,10,1,8,11,stage3:train,1,1
2021.06.14.18.42.45_veh-12_01345_01523,2021.06.14.18.42.45_veh-12,6532922,7dadd5788fab37791fdfe40a359e989060a3411a9cf5703c1af5d07948993e34,353,12,26,1,0,0,24,1,12,25,stage3:train,3,3
2021.06.14.18.42.45_veh-12_01535_01612,2021.06.14.18.42.45_veh-12,3620738,502456263835b7f2a558a90f5e8d95af7f23a1d67e8cb2f29da41daddd1cf567,154,34,11,0,0,0,10,1,34,11,stage3:train,5,5
2021.06.14.18.42.45_veh-12_01680_01744,2021.06.14.18.42.45_veh-12,3296653,7f66f847412d8db1e94d82a04e5e7b8b048587b4e804aa2ad2e03b9a7bf465cb,128,37,10,1,0,0,5,4,37,9,stage3:train,5,5
2021.06.14.18.42.45_veh-12_01762_02072,2021.06.14.18.42.45_veh-12,16914728,42dc6ab145673152eb3b2242c790e0774db57148e38be3e87f3c841ef98861b2,619,106,45,1,0,0,35,9,106,44,stage3:train,19,19
2021.06.14.18.42.45_veh-12_02099_02167,2021.06.14.18.42.45_veh-12,2483575,97a4fca18338aa7656fea5152d03b9026f82015e342e308969c48be1ea090dc2,136,39,10,1,0,0,7,2,39,9,stage3:train,5,5
2021.06.14.18.42.45_veh-12_02233_02300,2021.06.14.18.42.45_veh-12,3748334,71a5d1946c9a092c7ca5e0fdca4864592ec3255bdec8d64371ff9f2c38e96c21,132,28,10,1,0,0,7,2,28,9,stage3:train,4,4
2021.06.14.18.42.45_veh-12_02318_02407,2021.06.14.18.42.45_veh-12,2405546,d2d6966cf1a093d58176cd3c7e4de815fbd1a6b84bfcaac476bd8154f9112d04,175,4,13,1,0,0,12,0,4,12,stage3:train,1,1
2021.06.14.18.42.45_veh-12_02520_02585,2021.06.14.18.42.45_veh-12,4373856,17c4a5fc16853ba3828d80645a87ce826c9f2096f6c44831106aa8678c8e67f0,129,1,10,1,0,0,8,1,1,9,stage3:train,1,1
2021.06.14.18.42.45_veh-12_02596_02661,2021.06.14.18.42.45_veh-12,4321764,cdfc9a368cae2120bcb9a155d1fd8dbd3b5e642ec0fe6d4698d985f76afa5c82,129,13,10,1,0,0,8,1,13,9,stage3:train,2,2
2021.06.14.18.42.45_veh-12_02737_02967,2021.06.14.18.42.45_veh-12,11803531,9f050b14a68fa3f9f8ea52a7ea10b1d33cb55c4f74fcbea7d04c65f87eebbbbb,457,83,33,1,0,0,25,7,83,32,stage3:train,16,16
2021.06.14.18.42.45_veh-12_02978_03068,2021.06.14.18.42.45_veh-12,2974752,98546fd28b1850f562ed700a626e860759da8e827cb100d13681cdb1fc6288d3,179,43,13,1,0,0,10,2,43,12,stage3:train,7,7
2021.06.14.18.42.45_veh-12_03200_03329,2021.06.14.18.42.45_veh-12,8823252,54cd5b7c7bc536da33e2608d242f8d61542a4306a3a54a8797298c28cab20f3d,256,32,19,1,0,0,16,2,32,18,stage3:train,6,6
2021.06.14.18.42.45_veh-12_03340_03403,2021.06.14.18.42.45_veh-12,2573182,2246437243868f543d1968757561fadbc6a4b358924c7a04bea3c89de450346a,125,4,9,1,0,0,8,0,4,8,stage3:train,1,1
2021.06.14.18.42.45_veh-12_03445_03902,2021.06.14.18.42.45_veh-12,22604727,2db67238f216670092e26ef2f318f9819d137148ba56516a80aee535452bc2d8,909,92,65,1,0,0,55,9,92,64,stage3:train,16,16
2021.06.14.18.42.45_veh-12_03913_04017,2021.06.14.18.42.45_veh-12,4191828,1dd906af66059bca43449ecc741f636d268704dc57df1b97afd6ff25c467bddb,207,21,15,1,0,0,12,2,21,14,stage3:train,3,3
2021.06.14.18.42.45_veh-12_04086_04221,2021.06.14.18.42.45_veh-12,3959541,9ebeebd00bdf5ec5e46beb83b4401dd65d7ffcefb932c97c0543f0dc0bb554a1,268,91,20,1,0,0,11,8,91,19,stage3:train,14,14
2021.06.14.18.42.45_veh-12_04233_04472,2021.06.14.18.42.45_veh-12,13454578,ca9203ca8dff7f0ba6e976aa21ae6ca4b7676683f5a85dc650c095d4ad7ed0e1,473,44,34,1,0,0,30,3,44,33,stage3:train,4,4
2021.06.14.18.42.45_veh-12_04620_04742,2021.06.14.18.42.45_veh-12,4818133,53746e483ce6e7eb939fe714b5c342c0fd6f9215bd27ed668fb1ea4e18321623,243,6,18,1,0,0,17,0,6,17,stage3:train,2,2
